car_prices_in_rupee,kms_driven,transmission,ownership,manufacture,Seats,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol
17.73,20507,1,1,2020,7,0,1,0,0,0
1.74,118039,0,1,2009,5,0,1,0,0,0
2.8,169306,0,1,2014,5,0,1,0,0,0
16.9,71000,1,1,2014,5,0,1,0,0,0
2.16,51841,0,2,2016,5,0,0,0,0,1
4.14,10098,0,1,2017,5,0,0,0,0,1
4.97,58328,0,3,2015,5,0,0,0,0,1
3.09,94128,0,1,2018,5,0,0,0,0,1
5.16,38979,0,1,2017,5,0,1,0,0,0
3.24,54087,0,1,2016,5,1,0,0,0,0
1.26,71969,0,1,2010,5,0,1,0,0,0
6.02,59609,0,1,2018,7,0,1,0,0,0
2.87,94509,0,1,2015,5,1,0,0,0,0
2.64,52254,0,1,2018,5,0,0,0,0,1
6,25000,0,1,2018,5,0,0,0,0,1
9.07,36006,0,1,2018,7,0,0,0,0,1
1.91,94264,0,2,2010,5,0,0,0,0,1
6.08,14976,0,1,2022,5,0,0,0,0,1
2.21,163605,0,1,2017,5,0,0,0,0,1
9.95,68000,1,3,2011,5,0,1,0,0,0
2.25,38000,0,1,2011,5,0,0,0,0,1
6.5,65000,0,1,2019,5,0,0,0,0,1
18.75,43000,1,2,2014,5,0,1,0,0,0
3.6,80000,0,3,2015,5,0,0,0,0,1
6,90000,0,1,2018,5,0,1,0,0,0
10,25000,0,1,2016,7,0,1,0,0,0
1.9,68500,1,1,2019,7,0,1,0,0,0
14.75,76000,1,2,2016,5,0,1,0,0,0
4.5,120000,0,2,2013,7,0,1,0,0,0
5.2,120000,0,2,2016,5,0,1,0,0,0
1.15,39000,1,1,2019,5,0,0,0,0,1
11.25,88000,0,1,2017,7,0,1,0,0,0
14.5,2000,1,1,2022,7,0,0,0,0,1
7.5,40000,0,1,2019,5,0,1,0,0,0
5,110000,1,2,2006,5,0,0,0,0,1
8.5,80000,0,3,2011,5,0,1,0,0,0
1,110000,0,3,2008,8,0,0,0,0,1
3.2,145000,0,3,2013,5,0,1,0,0,0
5,40000,0,2,2012,5,0,1,0,0,0
1.25,100000,0,3,2010,5,0,0,0,0,1
4.9,100000,0,1,2015,7,0,1,0,0,0
1.9,100000,0,1,2011,4,0,0,0,0,1
6,120000,0,2,2013,8,0,1,0,0,0
6.5,60000,0,2,2017,7,0,1,0,0,0
4,25000,0,1,2018,5,0,0,0,0,1
1.85,100000,0,1,2012,5,0,1,0,0,0
10,70000,0,1,2015,5,0,1,0,0,0
2,70000,0,1,2014,7,0,0,0,0,1
3.5,100000,0,2,2006,8,0,1,0,0,0
5.8,110000,0,1,2020,5,0,1,0,0,0
3.1,70000,0,2,2015,5,0,1,0,0,0
7.5,35000,0,1,2021,5,0,0,0,0,1
1.58,56000,1,1,2018,5,0,1,0,0,0
5.35,74200,0,2,2017,5,0,1,0,0,0
15,120000,0,2,2016,5,0,1,0,0,0
3,169000,0,3,2007,7,0,1,0,0,0
1.3,90000,0,3,2010,5,0,1,0,0,0
3,120000,0,1,2017,5,0,1,0,0,0
1.15,70000,0,2,2009,5,0,0,0,0,1
4.5,110000,0,3,2015,5,0,1,0,0,0
1.17,15000,1,2,2020,7,0,1,0,0,0
1.75,30000,0,1,2013,5,0,0,0,0,1
7,115000,0,2,2015,7,0,1,0,0,0
6.5,15000,0,1,2019,5,0,0,0,0,1
5,80000,1,1,2018,5,0,0,0,0,1
3,70000,0,1,2019,5,0,0,0,0,1
2,110000,0,4,2009,5,0,1,0,0,0
3.4,100000,0,4,2012,5,0,1,0,0,0
5.5,60000,0,1,2018,5,0,0,0,0,1
13,5000,0,1,2022,5,0,0,0,0,1
4.7,60000,0,2,2014,5,0,1,0,0,0
4.25,200000,0,2,2012,5,0,1,0,0,0
3.5,110000,0,1,2015,5,0,1,0,0,0
2.4,120000,0,1,2015,5,0,1,0,0,0
1.15,25000,0,1,2009,7,0,0,0,0,1
6.5,70000,0,1,2018,5,0,1,0,0,0
1.04,12000,1,1,2021,5,0,1,0,0,0
24.9,40000,1,2,2016,5,0,1,0,0,0
5.21,7500,0,1,2021,5,0,0,0,0,1
1.92,40000,1,1,2019,5,0,0,0,0,1
6,50000,0,1,2018,7,0,1,0,0,0
2.5,80000,0,2,2010,5,0,1,0,0,0
3.46,40000,0,1,2017,5,0,0,0,0,1
6,40000,0,1,2018,5,0,1,0,0,0
2,70000,0,4,2013,5,0,1,0,0,0
30,25000,1,1,2019,5,0,1,0,0,0
4.9,120000,0,1,2016,5,0,1,0,0,0
2,100000,0,3,2011,5,0,0,0,0,1
1.5,50000,0,1,2009,5,0,0,0,0,1
5.5,25000,0,1,2019,5,0,0,0,0,1
1.2,20000,0,1,2007,5,0,0,0,0,1
2.6,80000,0,4,2016,5,0,0,0,0,1
21.5,37000,1,2,2015,5,0,1,0,0,0
1.61,80000,0,1,2012,5,0,0,0,0,1
2,120000,0,2,2010,5,0,1,0,0,0
3,80000,0,2,2013,5,0,1,0,0,0
2,120000,0,2,2011,5,0,0,0,0,1
2.5,10000,0,1,2018,5,0,0,0,0,1
8.5,15000,0,1,2021,7,0,1,0,0,0
4.5,100000,0,2,2015,5,0,1,0,0,0
7,70000,0,2,2014,5,0,1,0,0,0
1.14,19500,1,1,2020,7,0,0,0,0,1
3,85000,0,1,2009,5,0,0,0,0,1
5.45,43000,0,1,2019,5,0,0,0,0,1
1,70000,0,1,2010,8,0,0,0,0,1
3.1,90000,0,2,2009,5,0,1,0,0,0
1.7,128000,0,4,2008,5,0,1,0,0,0
6.95,80000,0,2,2017,5,0,1,0,0,0
1.69,27000,1,1,2019,4,0,1,0,0,0
2.5,50000,0,2,2017,5,0,0,0,0,1
4.54,40000,0,1,2019,5,0,0,0,0,1
1.1,80000,0,1,2006,5,0,1,0,0,0
7,30000,0,1,2021,5,0,0,0,0,1
2.7,110000,0,2,2017,5,0,0,0,0,1
2.9,90000,0,2,2014,5,0,1,0,0,0
9.5,60000,0,1,2020,5,0,1,0,0,0
7,80000,0,3,2017,5,0,1,0,0,0
1.2,110000,0,2,2009,5,0,0,0,0,1
6.5,35000,0,1,2021,5,0,0,0,0,1
5.5,60000,0,1,2019,5,0,0,0,0,1
4,90000,0,1,2017,5,0,0,0,0,1
1.05,70000,0,2,2010,5,0,0,0,0,1
1.8,111408,0,1,2011,5,0,0,0,0,1
3.13,70000,0,2,2013,5,0,0,0,0,1
2.05,80000,0,3,2015,7,0,0,0,0,1
6.8,80000,0,1,2017,5,0,1,0,0,0
1.77,1400,1,1,2022,5,0,1,0,0,0
1.95,60000,0,2,2014,7,0,0,0,0,1
3,15000,1,1,2019,5,0,0,0,0,1
4.65,90000,0,1,2019,5,0,0,0,0,1
10.85,56040,0,1,2020,5,0,1,0,0,0
8.49,69305,0,1,2021,7,0,0,0,0,1
2.35,66974,0,3,2014,5,0,0,0,0,1
1.4,227904,0,1,2014,7,0,1,0,0,0
17.11,40670,0,1,2021,5,0,1,0,0,0
4.36,17535,0,1,2020,5,0,0,0,0,1
7.5,80243,0,2,2018,5,0,1,0,0,0
2.02,61549,0,1,2014,5,0,1,0,0,0
1.7,89345,0,2,2014,5,0,0,0,0,1
13.03,95790,0,1,2019,8,0,1,0,0,0
4.25,77173,0,1,2015,5,0,1,0,0,0
11.75,169917,0,2,2013,5,0,1,0,0,0
3.37,46224,0,1,2015,5,0,0,0,0,1
3.96,23947,0,1,2017,5,0,0,0,0,1
1.8,50546,0,2,2008,5,0,0,0,0,1
3.2,61229,0,1,2015,5,0,0,0,0,1
1.76,85122,0,3,2011,5,0,0,0,1,0
7.18,46286,0,1,2014,5,0,1,0,0,0
5.87,8110,0,1,2020,5,0,0,0,0,1
2.18,64712,0,2,2015,5,0,0,0,0,1
2.97,52698,1,1,2017,5,0,0,0,0,1
2.9,120797,0,2,2016,5,0,1,0,0,0
2.68,39109,0,1,2017,7,0,0,0,0,1
1.49,21046,0,1,2009,5,0,0,0,0,1
2.63,34794,0,1,2014,5,0,0,0,0,1
3.05,33614,0,1,2018,7,0,0,0,0,1
9.5,9630,0,1,2022,5,0,0,0,0,1
1.1,72153,0,3,2011,5,0,0,0,0,1
5.65,78172,0,1,2019,5,0,1,0,0,0
7.92,64313,0,1,2018,5,0,1,0,0,0
15.62,74787,0,1,2020,5,0,1,0,0,0
6.71,92045,0,1,2019,5,0,1,0,0,0
12.03,48259,0,3,2018,4,0,1,0,0,0
7.41,21197,0,1,2019,7,0,0,0,0,1
3.4,13814,0,1,2012,5,0,1,0,0,0
4.54,85890,0,1,2015,5,0,1,0,0,0
1.33,101935,0,1,2010,5,0,0,0,0,1
2.83,26012,0,1,2018,7,0,0,0,0,1
3.13,117699,0,2,2012,7,0,0,0,0,1
18.07,31437,0,2,2021,7,0,0,0,0,1
1.44,14458,1,1,2015,5,0,0,0,0,1
5.02,55744,0,1,2019,5,0,0,0,0,1
5.45,10411,0,1,2015,5,0,0,0,0,1
6.11,43627,0,1,2019,7,0,0,0,0,1
2.35,31306,1,1,2017,5,0,0,0,0,1
6.53,308768,0,2,2015,5,0,1,0,0,0
12.35,55209,1,1,2018,5,0,1,0,0,0
3.04,18732,0,1,2017,5,0,0,0,0,1
7.41,30273,0,1,2021,5,1,0,0,0,0
4.62,47841,0,1,2018,5,0,0,0,0,1
8.49,3707,0,1,2020,5,0,0,0,0,1
3.79,104596,0,1,2016,7,0,0,0,0,1
2.63,60162,0,1,2013,5,0,0,0,0,1
7.8,72434,0,1,2015,5,0,0,0,0,1
2.7,96906,0,3,2012,5,0,1,0,0,0
4.45,4603,1,1,2020,5,0,0,0,0,1
3.7,63740,0,2,2014,5,0,1,0,0,0
2.49,53827,0,1,2016,5,0,0,0,0,1
10.37,13997,0,1,2021,7,0,0,0,0,1
19.8,120949,0,2,2017,5,0,1,0,0,0
6.44,42189,0,1,2017,5,0,0,0,0,1
2.83,34341,0,1,2012,6,0,1,0,0,0
6.59,18881,0,1,2020,5,0,0,0,0,1
7.5,26201,0,1,2019,7,0,1,0,0,0
2.48,107263,0,1,2014,5,0,0,0,0,1
6.13,58245,0,1,2017,7,0,1,0,0,0
4.25,51755,0,1,2015,7,0,1,0,0,0
9.54,84284,0,1,2020,5,0,0,0,0,1
2.76,94087,0,1,2015,5,0,0,0,0,1
2.78,56292,0,1,2011,5,0,0,0,0,1
29.32,91604,0,2,2020,5,0,1,0,0,0
2.66,56290,0,1,2015,5,0,0,0,0,1
6.01,41086,0,4,2015,7,0,1,0,0,0
2.6,38137,0,1,2016,5,0,0,0,0,1
22.16,11724,1,1,2022,5,0,1,0,0,0
5.29,111023,0,4,2016,5,0,1,0,0,0
2.54,63936,0,1,2013,5,0,1,0,0,0
2.96,229289,0,1,2013,5,0,1,0,0,0
5.63,21292,0,1,2017,5,0,0,0,0,1
3.48,99561,0,1,2016,5,0,1,0,0,0
13.38,103066,1,2,2016,5,0,1,0,0,0
3.62,102141,0,2,2014,5,0,1,0,0,0
6.35,49320,0,1,2017,5,0,0,0,0,1
1.72,43239,0,1,2015,5,0,1,0,0,0
2.47,112051,0,1,2017,5,1,0,0,0,0
3.46,7999,1,2,2017,4,0,0,0,0,1
3.81,86269,0,1,2013,5,0,1,0,0,0
1.2,15166,0,1,2010,5,0,0,0,0,1
6.31,25882,1,1,2019,5,0,0,1,0,0
2.69,57209,1,1,2009,5,0,0,0,0,1
3.38,94848,0,3,2013,5,0,1,0,0,0
1.52,47000,1,2,2017,5,0,0,0,0,1
4.79,9669,0,1,2018,5,0,0,0,0,1
1.75,10000,1,1,2019,5,0,0,0,0,1
4.11,111246,0,3,2014,5,0,1,0,0,0
1.43,55118,0,1,2010,5,0,0,0,0,1
11.91,128924,0,1,2021,5,0,1,0,0,0
1.06,55842,0,1,2010,5,0,0,0,0,1
2.85,96732,0,1,2012,5,0,1,0,0,0
3.33,38370,0,1,2014,5,0,0,0,0,1
9.06,126401,0,2,2017,5,0,1,0,0,0
5.14,44357,0,2,2017,7,0,0,0,0,1
2.23,60545,0,1,2013,5,0,0,0,0,1
3.17,132004,0,3,2012,5,0,1,0,0,0
13.25,7000,0,1,2021,8,0,1,0,0,0
8.05,36096,0,1,2019,5,0,1,0,0,0
5.23,9264,0,1,2021,5,0,0,0,0,1
2.58,112870,0,1,2013,8,0,0,0,0,1
2.97,56522,0,2,2014,5,0,1,0,0,0
12.51,74206,0,1,2018,5,0,1,0,0,0
6.65,70000,0,1,2018,5,0,1,0,0,0
5.63,50924,0,2,2018,5,0,0,0,0,1
7.74,55681,0,1,2015,5,0,1,0,0,0
6.46,13308,0,1,2019,7,0,0,0,0,1
1.67,27420,0,1,2011,5,0,0,0,0,1
15.05,143696,0,1,2018,4,0,1,0,0,0
3.74,117792,0,1,2017,6,0,1,0,0,0
5.19,47131,1,1,2017,5,0,0,0,0,1
1.95,104155,0,1,2012,8,1,0,0,0,0
1.6,54573,0,1,2011,5,0,0,0,0,1
5.88,84143,0,3,2019,7,0,1,0,0,0
1.02,28000,1,1,2021,5,0,0,0,0,1
7.35,46029,0,1,2021,7,0,1,0,0,0
7.8,205479,0,2,2016,5,0,1,0,0,0
9.99,39353,1,1,2020,7,0,0,0,0,1
17.26,80087,1,3,2011,5,0,1,0,0,0
10.62,14067,0,1,2021,5,0,0,0,0,1
6.69,13341,0,1,2021,5,0,0,0,0,1
5.74,59326,0,2,2017,5,0,1,0,0,0
3.51,71093,0,1,2014,5,0,1,0,0,0
9.46,29267,0,1,2019,5,0,0,0,0,1
7.16,9695,1,1,2019,5,0,0,0,0,1
8.83,49470,0,1,2016,5,0,0,0,0,1
7.31,27334,1,1,2016,5,0,0,0,0,1
2.68,35275,0,1,2016,5,0,0,0,0,1
22.13,32365,1,1,2020,5,0,1,0,0,0
10.21,57366,0,1,2017,5,0,1,0,0,0
7.3,30972,0,1,2020,7,0,0,0,0,1
11.78,63641,0,2,2018,7,0,1,0,0,0
5.2,36171,0,1,2018,6,0,1,0,0,0
9.5,33851,1,1,2017,5,0,0,0,0,1
6.08,73414,0,1,2015,5,0,0,0,0,1
4.31,65938,0,1,2017,5,0,0,0,0,1
17.3,27122,0,1,2020,7,0,1,0,0,0
5.55,73994,0,2,2017,5,0,1,0,0,0
7.69,65779,0,1,2016,5,0,1,0,0,0
7.86,51239,0,1,2018,5,0,0,0,0,1
3.66,70222,0,1,2017,5,0,0,0,0,1
4.12,3415,0,1,2021,7,0,0,0,0,1
4.2,110000,0,1,2014,5,0,1,0,0,0
2,80000,1,3,2008,5,0,0,0,0,1
6,150000,0,1,2017,5,0,1,0,0,0
5.4,97000,0,2,2015,5,0,1,0,0,0
2.25,80000,0,3,2009,7,0,0,0,0,1
1.8,25000,0,1,2011,5,0,0,0,0,1
2.7,60000,0,2,2012,4,0,1,0,0,0
3.25,80000,0,1,2013,5,0,1,0,0,0
1.95,100000,0,2,2017,5,0,0,0,0,1
4.6,30000,0,1,2015,5,0,1,0,0,0
22,120000,1,2,2011,5,0,1,0,0,0
2.1,110000,0,4,2011,5,0,0,0,0,1
5.5,120000,0,3,2013,5,0,1,0,0,0
1.13,110000,0,1,2016,4,0,1,0,0,0
20,150000,1,1,2014,5,0,1,0,0,0
5.6,80000,0,3,2016,5,0,1,0,0,0
3.94,10000,0,1,2019,5,0,0,0,0,1
4,120000,0,1,2015,5,0,1,0,0,0
5.6,5000,0,1,2022,5,0,0,0,0,1
9,90000,1,2,2012,5,0,0,0,0,1
13.75,20000,1,1,2020,5,0,0,0,0,1
2.35,100000,0,3,2010,7,0,1,0,0,0
3.65,120000,0,1,2013,5,0,1,0,0,0
1.3,90000,0,4,2005,5,0,0,0,0,1
5.5,50000,0,1,2017,5,0,0,0,0,1
3,90000,0,2,2014,5,0,1,0,0,0
4,3700,0,1,2021,5,0,0,0,0,1
9,15000,0,1,2020,5,0,0,0,0,1
4.25,20000,0,1,2019,5,0,0,0,0,1
6.3,120000,0,1,2013,5,0,1,0,0,0
3.4,60000,0,1,2016,7,0,0,0,0,1
2.55,60000,0,3,2011,7,0,0,0,0,1
4.8,40000,0,2,2016,5,0,1,0,0,0
2.9,110000,0,3,2011,5,0,1,0,0,0
2.1,70000,0,4,2011,5,0,0,0,0,1
3,110000,0,1,2011,5,0,0,0,0,1
1.9,70000,0,2,2010,5,0,1,0,0,0
1,80000,0,2,2011,7,0,1,0,0,0
12.7,110000,0,3,2015,5,0,1,0,0,0
7,60000,0,1,2013,7,0,1,0,0,0
2.85,70000,0,1,2016,5,0,0,0,0,1
2.13,110000,0,2,2009,7,0,0,0,0,1
1.5,120000,0,2,2007,5,0,1,0,0,0
10.8,80000,1,2,2018,5,0,1,0,0,0
5.35,50000,0,2,2018,2,0,1,0,0,0
20.65,35000,0,1,2021,5,0,1,0,0,0
8.75,60000,0,1,2019,5,0,0,0,0,1
2.66,110000,0,2,2013,5,0,1,0,0,0
1.25,135000,0,4,2009,7,0,0,0,0,1
5.25,90000,0,2,2013,5,0,1,0,0,0
2.7,67000,0,2,2013,5,0,0,0,0,1
2.5,90000,0,3,2014,5,0,1,0,0,0
6.9,300000,0,1,2019,5,0,1,0,0,0
1.35,50000,0,2,2008,5,0,0,0,0,1
7.76,5000,0,1,2022,5,0,1,0,0,0
4.25,100000,0,2,2014,5,0,1,0,0,0
3,110000,0,3,2011,5,0,1,0,0,0
1.6,80000,0,2,2009,5,0,0,0,0,1
8,78000,0,1,2017,5,0,1,0,0,0
1.2,90000,0,3,2008,5,0,0,0,0,1
3.75,100000,1,3,2007,5,0,1,0,0,0
2,136000,0,2,2013,5,0,1,0,0,0
6.5,136000,0,3,2012,5,0,0,0,0,1
3.25,40000,0,1,2018,5,0,0,0,0,1
3.65,110000,0,1,2015,5,0,1,0,0,0
3.1,70000,0,3,2014,5,0,1,0,0,0
1.2,90000,0,2,2007,5,0,0,0,0,1
3.35,60000,0,1,2016,5,0,0,0,0,1
12.5,40000,1,4,2014,5,0,1,0,0,0
20,20000,1,1,2021,5,0,1,0,0,0
7.1,20000,0,1,2021,5,0,0,0,0,1
2.7,35000,0,1,2017,5,0,0,0,0,1
8,100000,1,2,2011,5,0,0,0,0,1
3.5,25000,1,2,2017,5,0,0,0,0,1
2.4,60000,0,1,2015,5,0,1,0,0,0
3.09,45095,1,1,2017,5,0,0,0,0,1
2.04,30056,0,2,2011,7,0,0,0,0,1
15.42,32638,0,1,2021,5,0,1,0,0,0
4.89,21513,0,1,2020,7,0,0,0,0,1
3.87,55325,0,1,2015,5,0,0,0,0,1
1.48,163043,0,3,2009,5,0,1,0,0,0
7.6,117180,1,3,2011,7,0,1,0,0,0
3.01,156932,0,3,2014,5,0,1,0,0,0
1.84,28508,0,1,2013,5,0,0,0,0,1
11.02,86594,1,3,2009,5,0,1,0,0,0
5.11,61090,0,2,2011,5,0,0,0,0,1
3.7,295392,0,1,2011,5,0,1,0,0,0
2.5,84132,0,1,2012,7,0,1,0,0,0
11.25,99695,0,1,2017,5,0,1,0,0,0
7.51,98234,0,1,2014,7,0,1,0,0,0
5.24,86523,0,1,2016,5,0,0,0,0,1
2.27,76974,0,2,2012,7,0,0,0,0,1
2.13,112308,0,3,2008,5,0,0,0,0,1
2.92,42278,0,1,2012,5,0,0,0,0,1
8.29,65308,0,1,2016,7,0,1,0,0,0
14.99,83519,0,1,2016,7,0,1,0,0,0
3.52,133159,0,1,2013,5,0,1,0,0,0
9.06,55481,0,1,2020,7,1,0,0,0,0
12.27,7046,1,1,2021,5,0,0,0,0,1
28.21,9762,1,1,2021,5,0,1,0,0,0
18.35,12144,1,1,2021,5,0,0,0,0,1
6.86,117585,0,1,2017,5,0,1,0,0,0
6.46,205129,0,1,2014,5,0,1,0,0,0
8.47,53076,0,2,2016,5,0,1,0,0,0
4.28,84346,0,1,2018,5,1,0,0,0,0
5.01,97865,0,1,2015,5,0,1,0,0,0
2.07,89807,0,1,2010,7,0,1,0,0,0
3.27,99121,0,3,2014,5,0,1,0,0,0
3.6,97497,0,1,2016,5,0,1,0,0,0
4.28,133384,0,1,2014,5,0,1,0,0,0
10.59,94235,1,3,2012,5,0,1,0,0,0
2.46,26995,0,1,2015,5,0,0,0,0,1
4.93,93763,0,1,2015,5,0,1,0,0,0
9.38,133491,1,3,2015,5,0,1,0,0,0
3.74,73323,0,3,2015,5,0,1,0,0,0
3.87,141059,0,2,2015,5,0,1,0,0,0
2.89,178989,0,1,2011,5,0,1,0,0,0
3.68,129195,0,1,2013,5,0,1,0,0,0
3.16,73331,0,2,2013,5,0,1,0,0,0
2.49,75088,0,1,2014,5,0,0,0,0,1
3.23,60609,0,1,2015,5,0,0,0,0,1
2.19,48448,0,1,2015,5,0,0,0,0,1
5.33,112525,0,1,2015,7,0,1,0,0,0
2.66,97095,0,3,2012,5,0,1,0,0,0
8.03,114450,1,3,2013,5,0,1,0,0,0
1.62,177180,0,3,2010,5,0,1,0,0,0
2.59,122702,0,1,2016,5,1,0,0,0,0
5.19,145228,1,1,2010,5,0,1,0,0,0
1.44,11026,0,1,2011,5,0,0,0,0,1
18.89,5216,0,1,2022,5,0,1,0,0,0
2.78,39732,0,1,2011,5,0,1,0,0,0
3.61,26360,0,1,2019,7,0,0,0,0,1
7.25,55360,0,1,2017,5,0,0,0,0,1
2.97,101417,0,2,2015,5,0,1,0,0,0
12.97,104033,1,3,2010,5,0,1,0,0,0
1.11,73411,0,3,2011,5,0,0,0,0,1
2.1,19844,0,1,2008,5,0,0,0,0,1
3.3,107497,0,1,2012,5,0,1,0,0,0
6.26,86272,0,1,2018,5,0,0,0,0,1
8.86,82455,0,2,2017,5,0,1,0,0,0
25.48,40996,1,1,2019,5,0,1,0,0,0
3.56,182628,0,1,2016,5,0,1,0,0,0
1.92,80615,0,4,2011,5,0,1,0,0,0
5.29,119391,0,1,2015,7,0,1,0,0,0
9.93,169917,1,3,2012,5,0,1,0,0,0
11.95,28235,1,2,2020,5,0,1,0,0,0
11.36,86063,1,1,2014,7,0,1,0,0,0
10.72,9711,1,1,2021,5,0,0,0,0,1
3.62,108590,0,1,2015,5,0,0,0,0,1
4.66,51777,0,1,2018,5,0,0,0,0,1
9.81,19909,0,1,2021,5,0,1,0,0,0
6.31,119363,0,2,2014,5,0,1,0,0,0
2.55,46001,0,1,2020,5,1,0,0,0,0
14.43,2710,1,1,2022,5,0,0,0,0,1
19.13,46471,0,2,2020,5,0,1,0,0,0
6.41,45893,1,1,2020,5,0,0,0,0,1
4.76,78178,0,1,2017,7,0,0,0,0,1
3.45,89419,0,2,2015,7,0,0,0,0,1
3.93,31750,0,1,2016,5,0,0,0,0,1
13.51,5527,1,1,2021,5,0,0,0,0,1
5.1,101376,0,1,2016,5,0,1,0,0,0
1.03,102437,0,2,2008,5,0,0,0,0,1
1.41,153367,0,2,2008,5,0,1,0,0,0
2.2,92419,0,2,2015,5,0,0,0,0,1
4.63,93764,0,2,2013,5,0,1,0,0,0
8.08,61137,0,2,2015,5,0,1,0,0,0
4.82,21109,0,1,2017,5,0,0,0,0,1
3.14,194803,0,1,2012,4,0,1,0,0,0
3.34,28392,0,1,2016,5,0,0,0,0,1
4.36,65892,0,1,2018,5,0,1,0,0,0
3.54,13365,0,1,2019,5,0,0,0,0,1
7.6,210870,0,1,2017,5,0,1,0,0,0
6.11,80294,0,1,2018,5,0,1,0,0,0
4.76,182108,0,1,2015,5,0,1,0,0,0
11.04,12721,0,1,2020,5,0,0,0,0,1
14.13,4486,0,1,2022,5,0,1,0,0,0
10.73,29707,1,1,2020,5,0,0,0,0,1
5.27,47387,0,3,2016,8,0,1,0,0,0
2.36,112613,0,1,2014,6,0,0,0,0,1
6.44,55802,0,1,2017,5,0,0,0,0,1
17.77,11081,1,1,2021,5,0,0,0,0,1
5.87,82177,0,1,2018,5,0,1,0,0,0
4.23,66357,0,3,2014,5,0,1,0,0,0
1.86,60228,0,1,2010,5,0,0,0,0,1
3.58,89337,1,1,2015,6,0,0,0,0,1
19.3,20713,0,1,2021,7,0,1,0,0,0
12.27,49268,0,1,2020,7,0,1,0,0,0
8.83,128428,1,2,2013,5,0,1,0,0,0
4.41,133451,0,1,2015,5,0,1,0,0,0
1.65,104419,0,2,2012,5,0,1,0,0,0
1.67,67301,0,1,2011,5,0,0,0,0,1
1.15,100636,0,2,2008,7,0,0,0,0,1
3.38,38934,0,1,2016,5,0,0,0,0,1
11.57,91653,1,2,2013,5,0,1,0,0,0
10.39,151441,0,3,2013,5,0,1,0,0,0
5.99,52045,0,1,2019,5,0,0,0,0,1
12.46,4248,0,1,2022,5,0,1,0,0,0
1.06,147432,0,2,2010,5,0,0,0,0,1
3.12,28244,1,2,2017,5,0,0,0,0,1
7.86,44458,0,1,2019,5,0,0,0,0,1
2.52,71456,0,1,2009,5,0,0,0,0,1
3.24,38765,0,1,2015,5,0,0,0,0,1
2.86,135571,0,2,2012,5,0,1,0,0,0
3.69,113005,0,2,2015,5,0,1,0,0,0
5,155769,0,1,2014,5,0,1,0,0,0
12.95,8062,0,1,2020,7,0,0,0,0,1
6.77,6071,0,1,2022,5,0,0,0,0,1
3.89,65072,0,1,2014,5,0,1,0,0,0
6.96,29507,0,1,2020,5,0,0,0,0,1
2.57,372588,0,2,2010,5,0,1,0,0,0
4.95,24959,0,1,2016,6,0,0,0,0,1
3.24,39265,0,1,2018,7,0,0,0,0,1
16.7,21699,0,1,2021,5,0,1,0,0,0
14.82,85911,1,1,2018,5,0,1,0,0,0
2.27,117132,0,1,2012,5,0,1,0,0,0
2.56,50455,0,1,2017,5,0,0,0,0,1
15.99,13471,1,1,2021,5,0,0,0,0,1
9.48,36104,0,1,2018,5,0,0,0,0,1
17.3,7943,0,1,2021,5,0,0,0,0,1
7.57,83474,0,2,2014,8,0,1,0,0,0
8.93,84218,1,2,2010,7,0,1,0,0,0
3.41,91065,0,2,2015,7,0,1,0,0,0
7.65,164798,0,1,2016,5,0,1,0,0,0
4.29,48660,0,1,2020,5,1,0,0,0,0
2.35,154958,0,1,2012,5,0,1,0,0,0
2.75,95989,0,3,2016,5,0,0,0,0,1
2.04,152308,0,1,2009,5,0,1,0,0,0
4.14,127831,0,1,2012,5,0,1,0,0,0
5.25,164428,0,1,2013,7,0,1,0,0,0
2.79,60205,0,1,2016,5,0,1,0,0,0
2.45,234805,1,1,2008,5,0,1,0,0,0
2.04,223926,0,2,2015,7,0,1,0,0,0
8.2,83694,1,3,2012,5,0,1,0,0,0
13.9,42035,0,1,2019,5,0,1,0,0,0
3.83,28350,0,1,2020,5,1,0,0,0,0
13.28,105427,1,3,2014,5,0,1,0,0,0
1.9,68500,1,1,2019,5,0,1,0,0,0
1.15,39000,1,1,2019,5,0,0,0,0,1
1.14,19500,1,1,2020,7,0,0,0,0,1
4.25,66000,0,1,2014,5,0,1,0,0,0
3.1,23000,0,1,2015,5,0,0,0,0,1
1.5,65000,0,2,2009,5,0,0,0,0,1
14.75,76000,1,2,2016,5,0,1,0,0,0
11,20000,0,1,2020,5,0,0,0,0,1
1.25,90000,0,1,2009,5,0,0,0,0,1
4.4,25000,0,1,2019,5,0,0,0,0,1
1.7,110000,0,1,2006,5,0,1,0,0,0
4.1,110000,0,3,2014,5,0,1,0,0,0
6,60000,0,1,2020,5,0,0,0,0,1
6.5,110000,0,2,2017,5,0,1,0,0,0
4,100000,0,1,2015,5,0,1,0,0,0
3,60000,0,1,2014,5,1,0,0,0,0
1,70000,0,3,2010,5,0,1,0,0,0
2.9,80000,0,1,2015,5,0,0,0,0,1
1.4,100000,0,4,2011,5,0,1,0,0,0
3.5,127000,0,1,2015,5,0,1,0,0,0
4.3,50000,0,1,2018,7,0,0,0,0,1
1.6,87000,0,2,2010,5,0,0,0,0,1
12,80000,0,1,2019,5,0,1,0,0,0
2.5,90000,0,1,2013,5,0,1,0,0,0
